pid,name
nm4718551,Khushtar Khan
nm3952515,Amit Das
nm4717981,Neeraj Shukla
nm4717921,Sheikh Murshid Alam
nm4718841,M.D. Shamin
nm4717709,Gautam Shankar
nm4718094,R. Pandey
nm4126620,Rajani Shekhar
nm4717967,Capt. Amitabh
nm1749725,Ruchika Roy
nm3897909,Sumant Mastkar
nm4125793,Nichita Roy
nm4718544,Jenny Shah
nm4718614,Sana Parveen
nm4125974,Jyoti Mishra
nm4718185,Ronny D'Costa
nm4717786,Marianne D'Costa
nm4717772,Ryan D'Costa
nm4717960,Roberta D'Costa
nm4717845,Jerod Mody
nm4718844,Neha Boradia
nm2122608,Ishika Mohan Motwane
nm0000041,Akira Kurosawa
nm0406836,Masato Ide
nm0000041,Akira Kurosawa
nm0619938,Tatsuya Nakadai
nm0945734,Tsutomu Yamazaki
nm0353714,Ken'ichi Hagiwara
nm0628704,Jinpachi Nezu
nm0645202,Hideji Ôtaki
nm0753480,Daisuke Ryû
nm0950784,Masayuki Yui
nm0597390,Kaori Momoi
nm0047963,Mitsuko Baishô
nm0605712,Hideo Murota
nm0793396,Takayuki Shiho
nm0793668,Kôji Shimizu
nm0793682,Noboru Shimizu
nm0945483,Sen Yamamoto
nm0837488,Shuhei Sugimori
nm0950783,Kota Yui
nm0945540,Yasuhito Yamanaka
nm0652960,Kumeko Otowa
nm6210569,Tetsuo Yamashita
nm0040880,Kai Atô
nm0247938,Takashi Ebata
nm1224949,Hiroshi Shimada
nm0793579,Yû Shimaka
nm0848952,Toshiaki Tanabe
nm0945367,Yoshimitsu Yamaguchi
nm0437070,Eiichi Kanakubo
nm0837560,Akihiko Sugizaki
nm0594525,Yugo Miyazaki
nm0475754,Masatsuga Kuriyama
nm0559472,Norio Matsui
nm0157121,Jirô Yabuki
nm0234393,Yasushi Doshida
nm0913872,Takashi Watanabe
nm0814235,Nobaru Sone
nm0411687,Eihachi Ito
nm0648494,Senkichi Ômura
nm0793766,Takashi Shimura
nm0297869,Kamatari Fujiwara
nm0000777,Gregg Araki
nm0000777,Gregg Araki
nm1721077,Scott Heim
nm0255175,Chase Ellison
nm1530280,George Webster
nm1441864,Rachael Nastassja Kraft
nm0519076,Lisa Long
nm0611889,Chris Mulkey
nm0000223,Elisabeth Shue
nm0807900,David Lee Smith
nm0756083,Bill Sage
nm1921293,Riley McGuire
nm1921609,Ryan Stenzel
nm0330687,Joseph Gordon-Levitt
nm0726223,Richard Riehle
nm0005502,Michelle Trachtenberg
nm1227232,Brady Corbet
nm0548570,Larry Marko
nm0707476,Mary Lynn Rajskub
nm3362391,Clover
nm0509131,Jeffrey Licon
nm0009550,Bruno Alexander
nm1431515,Forrest Fountain
nm1287507,Zane Huett
nm0316723,Reedy Gibbs
nm0333702,David Alan Graf
nm0304648,John Ganun
nm0236711,Billy Drago
nm0472595,Kelly Kruger
nm0440735,Pete Kasper
nm0179221,Anton Corbijn
nm1722281,Deborah Curtis
nm0339043,Matt Greenhalgh
nm0727165,Sam Riley
nm0608090,Samantha Morton
nm0487884,Alexandra Maria Lara
nm1725848,Joe Anderson
nm1174658,James Anthony Pearson
nm2016685,Harry Treadaway
nm0971135,Craig Parkinson
nm1527905,Toby Kebbell
nm0792129,Andrew Sheridan
nm0791270,Robert Shelly
nm0107101,Richard Bremmer
nm0616867,Tanya Myers
nm1567270,Martha Myers Lowe
nm2439913,Matthew McNulty
nm1556726,David Whittington
nm1276052,Margaret Jackman
nm0709825,Mary Jo Randle
nm2566693,Ben Naylor
nm0164824,John Cooper Clarke
nm2318154,James Fortune
nm1739580,Angus Addenbrooke
nm2539994,Nicola Harrison
nm3065913,June Alliss
nm1675336,George Newton
nm1244914,Mark Jardine
nm0344963,Herbert Grönemeyer
nm0035193,Paul Arlington
nm1043031,Tim Plester
nm0841491,Joanna Swain
nm1660124,Joseph Marshall
nm0150372,Laura Chambers
nm1104773,Eliot Otis Brown Walters
nm3066087,Monica Axelsson
nm3065499,Lotti Closs
nm3066058,Eady Williams
nm0015359,Fatih Akin
nm0015359,Fatih Akin
nm0960379,Birol Ünel
nm0456077,Güven Kiraç
nm1597241,Zarah Jane McKenzie
nm0311348,Stefan Gebelhoff
nm0834452,Catrin Striebeck
nm1445384,Francesco Fiannaca
nm0106654,Mona Mur
nm1402546,Sibel Kekilli
nm0592937,Ralph Misske
nm1568829,Philipp Baltus
nm0491548,Hermann Lause
nm1679946,Karin Niwiger
nm0324387,Demir Gökgöl
nm0015355,Cem Akin
nm1572107,Aysel Iscan
nm0351558,Orhan Güner
nm1773011,Herr Tekin
nm0191786,Meltem Cumbul
nm0857875,Andreas Thiel
nm0100196,Adam Bousdoukos
nm0643342,Monique Akin
nm1707983,Marco Greiser
nm1679430,Senol Ugurlu
nm1678967,Sileyman Kaplan
nm1703316,Hatun Kazci
nm1593380,Canan Ata
nm1593424,Nurcan Esmertürk
nm1702367,Yilmaz Canan
nm1702846,Alma Ouglu Sahin
nm1595591,Cahit Aygüler
nm1708410,Reinhold Schulz
nm0476011,Mehmet Kurtulus
nm1293114,Feridun Koç
nm1679322,Tulga Serim
nm1707906,Tugay Erverdi
nm0258783,Selim Erdogan
nm0960104,Tim Seyfi
nm1723135,Misra Tomruk
nm1566965,Selim Sesler
nm0960380,Idil Üner
nm0662469,Maceo Parker
nm2181112,Aytun Ede
nm1722443,Fanfare Ciocarlia
nm0950109,Terence Young
nm0461425,Frederick Knott
nm0140588,Robert Carrington
nm0358568,Jane-Howard Hammerstein
nm0000030,Audrey Hepburn
nm0000273,Alan Arkin
nm0001077,Richard Crenna
nm0956544,Efrem Zimbalist Jr.
nm0922967,Jack Weston
nm0429208,Samantha Jones
nm0380783,Julie Herrod
nm0802693,Ramesh Sippy
nm0015287,Javed Akhtar
nm0451311,Salim Khan
nm0474876,Sanjeev Kumar
nm0004429,Dharmendra
nm0000821,Amitabh Bachchan
nm0451166,Amjad Khan
nm0004564,Hema Malini
nm0080149,Jaya Bachchan
nm0359845,A.K. Hangal
nm1566068,Satyendra Kapoor
nm0407002,Iftekhar
nm0592789,Leela Mishra
nm0595909,Mac Mohan
nm10998246,Sachin Pilgaonkar
nm2147526,Asrani
nm0451864,Viju Khote
nm0025619,Major Anand
nm0081971,Bihari
nm0430786,Alankar Joshi
nm0611537,Keshto Mukherjee
nm0025630,Vikas Anand
nm1311365,Bhagwan Sinha
nm0430787,Arvind Joshi
nm0080227,Baby Bhanumati
nm0580345,Mushtaq Merchant
nm0543715,Mansaram
nm0540990,Mamaji
nm0422070,Jerry
nm0083238,Birbal
nm0457261,Raj Kishore
nm0352256,Habib
nm0438495,Rajan Kapoor
nm0201708,Darshan
nm0560885,Maula
nm0113983,Kedar Brown
nm0756483,Saigal
nm0433390,D. Jyothi
nm0707405,Rajeshwari
nm1094279,Krishna
nm0899026,Vinni
nm0320882,Girija
nm9785193,Surender
nm0707402,Rajesh
nm0796496,Gita Siddharth
nm0374974,Helen
nm0415851,Paidi Jairaj
nm0415556,Jagdeep
nm0013026,Jalal Agha
nm0794511,Om Shivpuri
nm0474886,Sharad Kumar
nm0005139,Mike Leigh
nm0005139,Mike Leigh
nm0001758,Timothy Spall
nm0517642,Phyllis Logan
nm0000950,Brenda Blethyn
nm0750718,Claire Rushbrook
nm0001399,Marianne Jean-Baptiste
nm0077397,Elizabeth Berrington
nm0042475,Michele Austin
nm0743605,Lee Ross
nm0544334,Lesley Manville
nm0177267,Ron Cook
nm0025099,Emma Amos
nm0100598,Brian Bovell
nm0481994,Trevor Laird
nm0673907,Clare Perkins
nm0566346,Elias Perkins McCook
nm0593421,Jane Mitchell
nm0010268,Janice Acquah
nm0281136,Keylee Jade Flanders
nm0204683,Hannah Davis
nm0367731,Terence Harvey
nm0641745,Kate O'Malley
nm0875896,Joe Tucker
nm0843400,Richard Syms
nm0557678,Grant Masters
nm0370891,Annie Hayes
nm0014713,Jean Ainslie
nm0807821,Daniel Smith
nm0790686,Lucy Sheen
nm0749270,Frances Ruffelle
nm0542574,Felix Manley
nm0304092,Nitin Ganatra
nm0549240,Metin Marlow
nm0189334,Amanda Crossley
nm0254332,Su Elliot
nm0792335,Di Sherlock
nm0820111,Alex Squires
nm0820134,Lauren Squires
nm0820139,Sade Squires
nm0192819,Dominic Curran
nm0161410,Stephen Churchett
nm0624801,David Neilson
nm0830765,Peter Stockbridge
nm0905353,Peter Waddington
nm0507633,Rachel Lewis
nm0874442,Paul Trussell
nm0649876,Denise Orita
nm0936742,Margery Withers
nm0914902,Theresa Watson
nm0935733,Gordon Winter
nm0185431,Jonny Coyne
nm4407765,Bonzo
nm4407812,Texas
nm0927835,Peter Wight
nm0531722,Gary McDonald
nm0824102,Alison Steadman
nm0809131,Liz Smith
nm0445993,Sheila Kelley
nm0192805,Angela Curran
nm0065702,Linda Beckett
nm0205289,Phil Davis
nm0636637,Wendy Nottingham
nm0640722,Anthony O'Donnell
nm0790689,Ruth Sheen
nm0815420,Mia Soteriou
nm0000033,Alfred Hitchcock
nm0117955,John Buchan
nm0071657,Charles Bennett
nm0067308,Ian Hay
nm0232196,Robert Donat
nm0140914,Madeleine Carroll
nm0543169,Lucie Mannheim
nm0853607,Godfrey Tearle
nm0001919,Peggy Ashcroft
nm0491406,John Laurie
nm0370848,Helen Haye
nm0148144,Frank Cellier
nm0914931,Wylie Watson
nm0573790,Gus McNaughton
nm0894624,Jerry Verno
nm0801152,Peggy Simpson
nm0003433,Carl Theodor Dreyer
nm0217865,Joseph Delteil
nm0003433,Carl Theodor Dreyer
nm0266029,Maria Falconetti
nm0798564,Eugene Silvain
nm0075551,André Berley
nm0776914,Maurice Schutz
nm0037625,Antonin Artaud
nm0800302,Michel Simon
nm0195956,Jean d'Yd
nm0712416,Louis Ravet
nm0527127,Armand Lurville
nm0036307,Jacques Arnna
nm0586184,Alexandre Mihalesco
nm0488216,Léon Larive
nm0382956,Scott Hicks
nm0764982,Jan Sardi
nm0382956,Scott Hicks
nm0001691,Geoffrey Rush
nm0104051,Justin Braine
nm0865286,Sonia Todd
nm0371824,Chris Haywood
nm0706162,Alex Rafalowicz
nm0690837,Gordon Poole
nm0000090,Armin Mueller-Stahl
nm0068431,Nicholas Bell
nm0184978,Danielle Cox
nm0328869,Rebecca Gooden
nm0434227,Marta Kaczmarek
nm8209079,John Cousins
nm0852965,Noah Taylor
nm0512959,Paul Linkson
nm0074327,Randall Berger
nm0919488,Ian Welbourne
nm0098749,Kelly Bottrill
nm0891010,Beverley Vaughan
nm0121101,Phyllis Burford
nm0340546,Daphne Grey
nm0388122,Edwin Hodgeman
nm0936727,Googie Withers
nm0196698,Maria Dafnero
nm0692260,Reis Porter
nm0790630,Stephen Sheehan
nm0926559,Brenton Whittle
nm0230591,Marianna Doherty
nm0416335,Camilla James
nm0000024,John Gielgud
nm0454627,David King
nm0203658,Danny Davies
nm0235752,Helen Dowell
nm0233745,Louise Dorling
nm0137849,Sean Carlsen
nm0360626,Richard Hansell
nm0359654,Robert Hands
nm0912938,Marc Warren
nm0861062,Neil Thomson
nm0448104,Joey Kennedy
nm0187566,Ellen Cressey
nm0242505,Beverley Dunn
nm0786797,Andy Seymour
nm0001655,Lynn Redgrave
nm0528291,Ella Scott Lynch
nm0382365,Jethro Heysen-Hicks
nm10360356,John Martin
nm0102366,Bill Boyley
nm0478916,Teresa La Rocca
nm0206489,Lindsey Day
nm0236359,Grant Doyle
nm0421200,Leah Jennings
nm0597491,Kathy Monaghan
nm0492920,Mark Lawrence
nm0177673,Gordon Coombes
nm0231179,Luke Dollman
nm0832029,Margaret Stone
nm0140435,Tom Carrig
nm0043985,Helen Ayres
nm0418878,Suzi Jarratt
nm0567994,Samantha McDonald
nm0024622,Alejandro Amenábar
nm0024622,Alejandro Amenábar
nm0317834,Mateo Gil
nm0000849,Javier Bardem
nm0749104,Belén Rueda
nm0240318,Lola Dueñas
nm0729345,Mabel Rivera
nm0119438,Celso Bugallo
nm1443814,Clara Segura
nm0198155,Joan Dalmau
nm0319850,Alberto Jiménez
nm0636991,Tamar Novas
nm0308289,Francesc Garrido
nm0693493,Josep Maria Pou
nm1686959,Alberto Amarilla
nm0643647,Andrea Occhipinti
nm1853380,Federico Pérez Rey
nm0273294,Nicolás Fernández Luna
nm1845486,Raúl Lavisier
nm0648224,Xosé Manuel Olveira 'Pico'
nm1408448,César Cambeiro
nm0973108,Xosé Manuel Esperante
nm1847130,Iolanda Muíños
nm0643500,Adolfo Obregón
nm1814311,José Luis Rodríguez
nm1022831,Julio Jordán
nm1853416,Juan Manuel Vidal
nm1007458,Marta Larralde
nm0002031,Michael Curtiz
nm0445033,William Keighley
nm0706993,Norman Reilly Raine
nm0589316,Seton I. Miller
nm0500284,Rowland Leigh
nm0001224,Errol Flynn
nm0000014,Olivia de Havilland
nm0001651,Basil Rathbone
nm0001647,Claude Rains
nm0461549,Patric Knowles
nm0657874,Eugene Pallette
nm0002118,Alan Hale
nm0178259,Melville Cooper
nm0402842,Ian Hunter
nm0640547,Una O'Connor
nm0612743,Herbert Mundin
nm0002311,Montagu Love
nm0929856,Leonard Willey
nm0633660,Robert Noble
nm0402905,Kenneth Hunter
nm0913094,Robert Warwick
nm0448560,Colin Kenny
nm0560091,Lester Matthews
nm0179591,Harry Cording
nm0801034,Ivan F. Simpson
nm0001008,Frank Capra
nm0118227,Sidney Buchman
nm0287931,Lewis R. Foster
nm0175333,Myles Connolly
nm0000795,Jean Arthur
nm0000071,James Stewart
nm0001647,Claude Rains
nm0036427,Edward Arnold
nm0452128,Guy Kibbee
nm0593775,Thomas Mitchell
nm0657874,Eugene Pallette
nm0094135,Beulah Bondi
nm0912478,H.B. Warner
nm0002503,Harry Carey
nm0021667,Astrid Allwyn
nm0232766,Ruth Donnelly
nm0593372,Grant Mitchell
nm0356004,Porter Hall
nm0436225,H.V. Kaltenborn
nm0485272,Charles Lane
nm0914246,Pierre Watkin
nm0254424,Dick Elliott
nm0218131,William Demarest
nm0914517,Billy Watson
nm0914584,Delmar Watson
nm0914648,Harry Watson
nm0799982,Larry Simms
nm0914626,Garry Watson
nm0001379,John Huston
nm0001379,John Huston
nm0384283,Gladys Hill
nm0456017,Rudyard Kipling
nm0000125,Sean Connery
nm0000323,Michael Caine
nm0001626,Christopher Plummer
nm0006762,Saeed Jaffrey
nm0488015,Larbi Doghmi
nm0561975,Jack May
nm0099332,Karroom Ben Bouih
nm0787920,Mohammad Shamsi
nm0608553,Albert Moses
nm0031549,Paul Antrim
nm0010292,Graham Acres
nm1354452,The Blue Dancers of Goulamine
nm0129008,Shakira Caine
nm1223910,Sujoy Ghosh
nm1223910,Sujoy Ghosh
nm1223910,Sujoy Ghosh
nm1223910,Sujoy Ghosh
nm4298729,Advaita Kala
nm1330994,Suresh Nair
nm1937760,Ritesh Shah
nm1399188,Sutapa Sikdar
nm4449370,Nikhil Vyas
nm1799038,Vidya Balan
nm1913625,Parambrata Chattopadhyay
nm1778890,Indraneil Sengupta
nm1596350,Nawazuddin Siddiqui
nm0154122,Dhritiman Chatterjee
nm1384413,Saswata Chatterjee
nm1189762,Darshan Jariwala
nm0115669,Clyde Bruckman
nm0000036,Buster Keaton
nm0000036,Buster Keaton
nm0115669,Clyde Bruckman
nm0090213,Al Boasberg
nm0807667,Charles Henry Smith
nm0685904,William Pittenger
nm0685904,William Pittenger
nm0809548,Paul Gerard Smith
nm0533045,Marion Mack
nm0147070,Glen Cavender
nm0267650,Jim Farley
nm0089162,Frederick Vroom
nm0807667,Charles Henry Smith
nm1070961,Frank Barnes
nm0444172,Joe Keaton
nm0232592,Mike Donlin
nm0623189,Tom Nawn
nm0000036,Buster Keaton
nm0001328,Howard Hawks
nm0002133,Ernest Hemingway
nm0299154,Jules Furthman
nm0001203,William Faulkner
nm0010850,Cleve F. Adams
nm0150462,Whitman Chambers
nm0000007,Humphrey Bogart
nm0000974,Walter Brennan
nm0000002,Lauren Bacall
nm0602834,Dolores Moran
nm0005994,Hoagy Carmichael
nm0502766,Sheldon Leonard
nm0844346,Walter Szurovy
nm0197950,Marcel Dalio
nm0761340,Walter Sande
nm0786811,Dan Seymour
nm0618891,Aldo Nadi
nm0899121,Thomas Vinterberg
nm0899121,Thomas Vinterberg
nm0750000,Mogens Rukov
nm0899121,Thomas Vinterberg
nm0860947,Ulrich Thomsen
nm0605786,Henning Moritzen
nm0488917,Thomas Bo Larsen
nm0824785,Paprika Steen
nm0627023,Birthe Neumann
nm0245988,Trine Dyrholm
nm0231152,Helle Dolleris
nm0321692,Therese Glahn
nm0094067,Klaus Bondam
nm0377580,Bjarne Henriksen
nm0197496,Gbatokai Dakinah
nm0526415,Lasse Lunderskov
nm0117368,Lars Brygmann
nm0645733,Lene Laub Oksen
nm0491527,Linda Laursen
nm0090210,John Boas
nm0090209,Erna Boas
nm1175647,Bent Henningsen
nm1175796,Poul Kajbæk
nm1175267,Vibeke Dalset
nm1177437,Janne Thomsen
nm3176077,Anette Jakobsen
nm1174660,Poul Petersen
nm1176559,Gulli Sejrsen
nm1175795,Vibeke Kaiser
nm1177100,John Johnsen
nm1177039,Dan Eilertsen
nm1177243,Søren Søgreni
nm1175754,Annette Jakobsen
nm1175538,Kate Goldschmidt
nm1176248,Jens Nørring
nm1126333,Bent Kaiser
nm1177396,Maria Myrgård
nm1177117,Peter Krag
nm1175615,Stig Poul Hansen
nm1177204,Kaj Rasmussen
nm1176662,Robert Strandgård
nm1175606,Gry Worre Hallberg
nm1212138,René
nm1175789,Christine Louise Jørgensen
nm1176269,Dorte Olofsen
nm1176270,Kasper Olofsen
nm1176558,Emilian Sejersen
nm1177335,Susanne Funck
nm1175790,Rosmarie Jørgensen
nm3176026,Lasse Jacobsen
nm1177281,Sigrid Aalbæk Jensen
nm3175998,Mikkel Jacobsen
nm0765121,Joseph Sargent
nm0323945,John Godey
nm0832099,Peter Stone
nm0000527,Walter Matthau
nm0001727,Robert Shaw
nm0000842,Martin Balsam
nm0001185,Hector Elizondo
nm0385561,Earl Hindman
nm0110814,James Broderick
nm0642143,Dick O'Neill
nm0908751,Lee Wallace
nm0670017,Tom Pedi
nm0934656,Beatrice Winde
nm0005467,Jerry Stiller
nm0313554,Nathan George
nm0094036,Rudy Bond
nm0573299,Kenneth McMillan
nm0005368,Doris Roberts
nm0364918,Julius Harris
nm0067823,Cynthia Belgrave
nm0074105,Anna Berger
nm0093138,Gary Bolling
nm0170482,Carol Cole
nm0173107,Alex Colon
nm0276277,Joe Fields
nm0331100,Mari Gorman
nm0326284,Michael Gorrin
nm0478561,Thomas La Fleur
nm0484393,María Landa
nm0487971,Louise Larabee
nm0587125,George Lee Miles
nm0625219,Carolyn Nelson
nm0641188,Eric O'Hanian
nm0765488,Lucy Saroyan
nm0811110,William Snickowski
nm0811410,Barry Snyder
nm0429435,Walter Jones
nm0390723,Jerry Holland
nm0917972,Robert Weil
nm0472103,Penny Krompier
nm0613997,Christopher Murney
nm1838254,Timothy Meyers
nm0040984,Ruth Attaway
nm0053856,Thomas Barbour
nm0797900,Marvin Silbersher
nm0192406,Neil Brooks Cunningham
nm0899601,Sal Viscuso
nm0268664,Tony Fasce
nm0364509,Burtt Harris
nm0343371,Gene Gross
nm0521523,Walter Lott
nm0945192,Conrad Yama
nm0648792,Sho Onodera
nm0619099,Toru Nagai
nm0620251,Tura Nakamura
nm0738453,Rowena Rollins
nm0041085,Joseph Attles
nm0684362,Willis Pinkett
nm0560258,Michelle Matthow
nm0393808,Isabella Hoopes
nm0167850,Bill Cobbs
nm0670836,Jim Pelham
nm0784171,Joe Seneca
nm0312910,Gino Gennaro
nm0286148,Carmine Foresta
nm0731634,Tony Roberts
nm0001425,Krzysztof Kieslowski
nm0001425,Krzysztof Kieslowski
nm0682830,Krzysztof Piesiewicz
nm0002140,Agnieszka Holland
nm0954072,Edward Zebrowski
nm0460058,Edward Klosinski
nm0489995,Marcin Latallo
nm0952498,Zbigniew Zamachowski
nm0000365,Julie Delpy
nm0301515,Janusz Gajos
nm0836136,Jerzy Stuhr
nm0054270,Aleksander Bardini
nm0911329,Grzegorz Warchol
nm0361851,Cezary Harasimowicz
nm0637360,Jerzy Nowak
nm0871827,Jerzy Trela
nm0668640,Cezary Pazura
nm0514154,Michel Lisowski
nm0605429,Philippe Morier-Genoud
nm0532536,Piotr Machalica
nm0168942,Francis Coffinet
nm0246192,Barbara Dziekan
nm0263385,Yannick Evely
nm0874486,Marzena Trybala
nm0228432,Jacques Disses
nm0119097,Teresa Budzisz-Krzyzanowska
nm0081733,Krystyna Bigelmajer
nm0342857,Marianna Grodzka-Marciano
nm0747799,Maria Robaszkiewicz
nm0231597,Jerzy Dominik
nm0563133,Jan Mayzel
nm0753022,Zdzislaw Rychter
nm0344839,Jakub Grzegorek
nm0595265,J. Modet
nm0844387,Bozena Szymanska
nm0434231,Malgorzata Kaczmarska
nm0645699,Liliana Okowity-Brosset
nm0867603,Bartlomiej Topa
nm0435853,Aleksander Kalinowski
nm0660506,Adam Paplinski
nm0942991,Wanda Wróblewska
nm0490025,Stan Latek
nm0665192,Wojciech Paszkowski
nm0894549,M. Verner
nm0480652,Joanna Ladynska
nm0695652,Malgorzata Prazmowska
nm0954686,Piotr Zelt
nm0000300,Juliette Binoche
nm0674340,Florence Pernel
nm0757256,Gene Saks
nm0800319,Neil Simon
nm0800319,Neil Simon
nm0000493,Jack Lemmon
nm0000527,Walter Matthau
nm0275835,John Fiedler
nm0248983,Herb Edelman
nm0790905,David Sheiner
nm0354261,Larry Haines
nm0263082,Monica Evans
nm0791186,Carole Shelley
nm0012441,Iris Adrian
nm0869664,Jacques Tourneur
nm0537784,Daniel Mainwaring
nm0537784,Daniel Mainwaring
nm0128906,James M. Cain
nm0272046,Frank Fenton
nm0000053,Robert Mitchum
nm0339452,Jane Greer
nm0000018,Kirk Douglas
nm0281766,Rhonda Fleming
nm0916253,Richard Webb
nm0110917,Steve Brodie
nm0404157,Virginia Huston
nm0884292,Paul Valentine
nm0601129,Dickie Moore
nm0632041,Ken Niles
nm3109770,Neeraj Pandey
nm3109770,Neeraj Pandey
nm3109770,Neeraj Pandey
nm0451600,Anupam Kher
nm0787462,Naseeruddin Shah
nm0792116,Jimmy Sheirgill
nm2085856,Aamir Bashir
nm2064201,Deepal Shaw
nm2227818,Kali Prasad Mukherjee
nm1201151,Mukesh Bhatt
nm1420605,Gaurav Kapoor
nm1241985,Chetan Pandit
nm0768297,Virendra Saxena
nm0196400,Snehal Dabi
nm1514271,Rohitashv Gour
nm1212515,Vijay Bhatia
nm3126747,Aayam Mehta
nm3126571,Rajendra Chawla
nm3125635,Alok Narula
nm3138027,Parth
nm2529385,Seema Malik
nm1206317,Vicky Ahuja
nm2182725,Namrata Sawhney
nm2719035,Parag Tyagi
nm1392137,Manoj Verma
nm4443443,Bhagwan Tiwari
nm4786775,Danish
nm1277861,Jaywant Wadkar
nm7352029,Sabudeen
nm2234779,Dhananjay Singh
nm6845062,Jitendra Kumar
nm6842811,Jani Karan
nm1670244,Mahesh Kanual
nm7352030,Siddharth Bajaj
nm0000581,Joseph L. Mankiewicz
nm0787289,Anthony Shaffer
nm0787289,Anthony Shaffer
nm0000059,Laurence Olivier
nm0000323,Michael Caine
nm0147250,Alec Cawthorne
nm0560064,John Matthews
nm0151920,Eve Channing
nm0553117,Teddy Martin
nm0386246,Rajkumar Hirani
nm0006765,Vidhu Vinod Chopra
nm0386246,Rajkumar Hirani
nm0386246,Rajkumar Hirani
nm1557876,Lajan Joseph
nm1063072,Abbas Tyrewala
nm0004569,Sanjay Dutt
nm0451174,Arshad Warsi
nm0961737,Gracy Singh
nm0004570,Sunil Dutt
nm1224082,Boman Irani
nm0368990,Rohini Hattangadi
nm0213493,Kurush Deboo
nm0792116,Jimmy Sheirgill
nm1244971,Yatin Karyekar
nm2205639,Khurshed Lawyer
nm1069013,Bomie E. Dotiwala
nm1514271,Rohitashv Gour
nm4967520,Priya Bapat
nm1934497,Rita Puri
nm1242796,Surendra Rajan
nm1892086,Mumait Khan
nm0154222,Suresh Chatwal
nm1594666,Atul Srivastava
nm0239268,Neha Dubey
nm0705535,Michael Radford
nm0873385,Massimo Troisi
nm0805073,Antonio Skármeta
nm0769249,Furio Scarpelli
nm0769250,Giacomo Scarpelli
nm0667657,Anna Pavignano
nm0705535,Michael Radford
nm0769249,Furio Scarpelli
nm0769250,Giacomo Scarpelli
nm0873385,Massimo Troisi
nm0634159,Philippe Noiret
nm0873385,Massimo Troisi
nm0002029,Maria Grazia Cucinotta
nm0769237,Renato Scarpa
nm0604323,Linda Moretti
nm0813169,Sergio Solli
nm0224010,Carlo Di Maio
nm0626216,Nando Neri
nm0224299,Vincenzo Di Sauro
nm0833087,Orazio Stracuzzi
nm0185539,Alfredo Cozzolino
nm0726764,Mariano Rigillo
nm0093718,Anna Bonaiuto
nm0001008,Frank Capra
nm0258493,Julius J. Epstein
nm0258525,Philip G. Epstein
nm0450279,Joseph Kesselring
nm0000026,Cary Grant
nm0485509,Priscilla Lane
nm0557339,Raymond Massey
nm0007217,Jack Carson
nm0002143,Edward Everett Horton
nm0000048,Peter Lorre
nm0322299,James Gleason
nm0401449,Josephine Hull
nm0010443,Jean Adair
nm0018514,John Alexander
nm0593372,Grant Mitchell
nm0573679,Edward McNamara
nm0654136,Garry Owen
nm0725891,John Ridgely
nm0321863,Vaughan Glaser
nm0167364,Chester Clute
nm0485272,Charles Lane
nm0574737,Edward McWade
nm0396074,Mamoru Hosoda
nm0396074,Mamoru Hosoda
nm0396074,Mamoru Hosoda
nm0645766,Satoko Okudera
nm0594497,Aoi Miyazaki
nm0651534,Takao Osawa
nm4429739,Haru Kuroki
nm3945747,Yukito Nishii
nm3225064,Momoka Ôno
nm4504849,Amon Kabe
nm4733017,Takuma Hiraoka
nm0370677,Megumi Hayashibara
nm0620235,Tadashi Nakamura
nm0645634,Tamio Ôki
nm0441166,Tomie Kataoka
nm2200825,Hajime Inoue
nm2202409,Shôta Sometani
nm4110285,Taichi Masu
nm0001328,Howard Hawks
nm0629580,Dudley Nichols
nm0928444,Hagar Wilde
nm0928444,Hagar Wilde
nm0000031,Katharine Hepburn
nm0000026,Cary Grant
nm0749476,Charles Ruggles
nm0146185,Walter Catlett
nm0280178,Barry Fitzgerald
nm0733480,May Robson
nm0270915,Fritz Feld
nm0731345,Leona Roberts
nm0410271,George Irving
nm0083500,Tala Birell
nm0908294,Virginia Walker
nm0446503,John Kelly
nm0001843,James Whale
nm0920229,H.G. Wells
nm0792670,R.C. Sherriff
nm0002545,Preston Sturges
nm0943804,Philip Wylie
nm0001647,Claude Rains
nm0001784,Gloria Stuart
nm0364203,William Harrigan
nm0871287,Henry Travers
nm0640547,Una O'Connor
nm0367516,Forrester Harvey
nm0378555,Holmes Herbert
nm0166974,E.E. Clive
nm0226502,Dudley Digges
nm0835913,Harry Stubbs
nm0835681,Donald Stuart
nm0869428,Merle Tottenham
nm0000033,Alfred Hitchcock
nm0924781,Ethel Lina White
nm0319148,Sidney Gilliat
nm0490950,Frank Launder
nm0516994,Margaret Lockwood
nm0714878,Michael Redgrave
nm0510134,Paul Lukas
nm0926599,May Whitty
nm0662116,Cecil Parker
nm0871298,Linden Travers
nm0915614,Naunton Wayne
nm0705509,Basil Radford
nm0163515,Mary Clare
nm0096376,Emile Boreo
nm0936727,Googie Withers
nm0829804,Sally Stewart
nm0495365,Philip Leaver
nm0224917,Selma Vaz Dias
nm0479910,Catherine Lacey
nm0933663,Josephine Wilson
nm0646789,Charles Oliver
nm0871862,Kathleen Tremaine
nm0000005,Ingmar Bergman
nm0000005,Ingmar Bergman
nm0027683,Harriet Andersson
nm0843306,Kari Sylwan
nm0862026,Ingrid Thulin
nm0880521,Liv Ullmann
nm0252244,Anders Ek
nm0318676,Inga Gill
nm0430746,Erland Josephson
