mid,pid,jid,credit,role
tt0111161,nm0185905,3,,1957 Parole Hearings Man
tt0111161,nm0535850,3,,Ned Grimes
tt0111161,nm0195920,3,,Mail Caller (as Eugene C. De Pasquale)
tt0111161,nm0092877,3,,Elmo Blatch
tt0111161,nm0627830,3,,Elderly Hole Guard
tt0111161,nm0003440,3,,Bullhorn Tower Guard
tt0111161,nm0105623,3,,Man Missing Guard
tt0111161,nm0026627,3,,Head Bull Haig
tt0111161,nm0805731,3,,Bank Teller
tt0111161,nm0457267,3,,Bank Manager
tt0111161,nm0859459,3,,Bugle Editor
tt0111161,nm0443989,3,,1966 D.A.
tt0111161,nm0717493,3,,Duty Guard
tt0111161,nm0112393,3,,1967 Parole Hearings Man
tt0111161,nm0448271,3,,1967 Food-Way Manager
tt0068646,nm0000338,1,,
tt0068646,nm0701374,2,screenplay by,
tt0068646,nm0000338,2,screenplay by,
tt0068646,nm0701374,2,based on the novel by,
tt0068646,nm0000008,3,,Don Vito Corleone
tt0068646,nm0000199,3,,Michael Corleone
tt0068646,nm0001001,3,,Sonny Corleone
tt0068646,nm0144710,3,,Clemenza (as Richard Castellano)
tt0068646,nm0000380,3,,Tom Hagen
tt0068646,nm0001330,3,,Capt. McCluskey
tt0068646,nm0549134,3,,Jack Woltz
tt0068646,nm0002017,3,,Barzini
tt0068646,nm0504803,3,,Sollozzo
tt0068646,nm0000473,3,,Kay Adams
tt0068646,nm0001820,3,,Tessio
tt0068646,nm0001735,3,,Connie
tt0068646,nm0751625,3,,Carlo
tt0068646,nm0001030,3,,Fredo
tt0068646,nm0094036,3,,Cuneo
tt0068646,nm0553887,3,,Johnny Fontane
tt0068646,nm0455088,3,,Mama Corleone
tt0068646,nm0598926,3,,Luca Brasi
tt0068646,nm0553908,3,,Paulie Gatto
tt0068646,nm0181128,3,,Bonasera
tt0068646,nm0109175,3,,Neri
tt0068646,nm0733678,3,,Moe Greene
tt0068646,nm0320413,3,,Bruno Tattaglia
tt0068646,nm0780005,3,,Nazorine
tt0068646,nm0515372,3,,Theresa Hagen
tt0068646,nm0719353,3,,Philip Tattaglia
tt0068646,nm0512642,3,,Lucy Mancini
tt0068646,nm0339589,3,,Sandra Corleone
tt0068646,nm0792132,3,,Mrs. Clemenza
tt0068646,nm0824940,3,,Apollonia - Sicilian Sequence
tt0068646,nm0408636,3,,Fabrizio - Sicilian Sequence
tt0068646,nm0301403,3,,Don Tommasino - Sicilian Sequence
tt0068646,nm0162948,3,,Calo - Sicilian Sequence
tt0068646,nm0882237,3,,Vitelli - Sicilian Sequence
tt3281548,nm1950086,1,,
tt3281548,nm1950086,2,written for the screen by,
tt3281548,nm0017301,2,based on the novel by,
tt3281548,nm1519680,3,,Jo March
tt3281548,nm0914612,3,,Meg March
tt3281548,nm6073955,3,,Amy March
tt3281548,nm7340546,3,,Beth March
tt3281548,nm0000368,3,,Marmee March
tt3281548,nm3154303,3,,Theodore 'Laurie' Laurence
tt3281548,nm0504832,3,,Mr. Dashwood
tt3281548,nm0644022,3,,Father March
tt3281548,nm3584268,3,,John Brooke
tt3281548,nm0308039,3,,Friedrich Bhaer
tt3281548,nm1159251,3,,Hannah
tt3281548,nm0177933,3,,Mr. Laurence
tt3281548,nm0000658,3,,Aunt March
tt3281548,nm9770180,3,,Friedrich's Friend
tt3281548,nm6251353,3,,Friedrich's Friend
tt3281548,nm9189209,3,,Friedrich's Friend (as Emily Edstrom)
tt3281548,nm0687694,3,,Mrs. Kirke
tt3281548,nm6044874,3,,Sallie Gardiner Moffat
tt3281548,nm0267772,3,,Concord Sales Clerk
tt3281548,nm11111679,3,,Viola
tt3281548,nm2474626,3,,Olivia
tt3281548,nm6731963,3,,Jo's Beer Hall Dance Partner
tt3281548,nm7377099,3,,Girl at Ballroom
tt3281548,nm10281931,3,,Girl at Ballroom
tt3281548,nm2396862,3,,Fred Vaughn
tt3281548,nm0281992,3,,Laurence's Servant
tt3281548,nm6205739,3,,Mrs. Hummel
tt3281548,nm0193313,3,,Train Porter
tt3281548,nm10116179,3,,School Girl
tt3281548,nm9637345,3,,School Girl
tt3281548,nm11117132,3,,School Girl
tt3281548,nm1128356,3,,Mr. Davis
tt3281548,nm0923902,3,,Josiah Workman
tt3281548,nm0993212,3,,Evelyn Meriwether
tt3281548,nm11197484,3,,Concord Play Pianist
tt3281548,nm5362984,3,,Annie Moffat
tt3281548,nm6712281,3,,Kate Vaughn
tt3281548,nm11111681,3,,Susan Robbins
tt3281548,nm0447376,3,,Asa Melvin
tt3281548,nm4152545,3,,Soldier with Telegram
tt3281548,nm2024585,3,,Doctor
tt3281548,nm4114406,3,,Mrs. Dashwood
tt3281548,nm11111682,3,,Dashwood Girl
tt3281548,nm6726785,3,,Dashwood Girl (as Lily Elizabeth Gavin)
tt3281548,nm11111684,3,,Dashwood Girl
tt3281548,nm10286588,3,,Beer Hall Dancer
tt3281548,nm11117133,3,,Beer Hall Dancer
tt3281548,nm11111686,3,,Beer Hall Dancer
tt3281548,nm11111687,3,,Beer Hall Dancer (as Rosario Guillen Jr.)
tt3281548,nm11111688,3,,Beer Hall Dancer
tt3281548,nm11111689,3,,Beer Hall Dancer
tt3281548,nm11111690,3,,Beer Hall Dancer
tt3281548,nm7111678,3,,Gardiner Ball Dancer (as John Michael Winward)
tt3281548,nm11111691,3,,Gardiner Ball Dancer
tt3281548,nm11111692,3,,Gardiner Ball Dancer
tt3281548,nm11111693,3,,Gardiner Ball Dancer
tt3281548,nm9595242,3,,Gardiner Ball Dancer
tt3281548,nm11111694,3,,Gardiner Ball Dancer
tt3281548,nm11111695,3,,Gardiner Ball Dancer
tt3281548,nm11111696,3,,Gardiner Ball Dancer
tt3281548,nm11111697,3,,Gardiner Ball Dancer
tt3281548,nm11111698,3,,Gardiner Ball Dancer
tt3281548,nm11111699,3,,Gardiner Ball Dancer
tt3281548,nm11117134,3,,Gardiner Ball Dancer
tt3281548,nm11111701,3,,Moffat Ball Dancer
tt3281548,nm11111702,3,,Moffat Ball Dancer
tt3281548,nm11111703,3,,Moffat Ball Dancer
tt3281548,nm5340756,3,,Moffat Ball Dancer
tt3281548,nm11111704,3,,Moffat Ball Dancer
tt3281548,nm11117135,3,,Moffat Ball Dancer
tt3281548,nm5471677,3,,Moffat Ball Dancer
tt3281548,nm11111706,3,,Moffat Ball Dancer
tt0088763,nm0000709,1,,
tt0088763,nm0000709,2,written by,
tt0088763,nm0301826,2,written by,
tt0088763,nm0000150,3,,Marty McFly
tt0088763,nm0000502,3,,Dr. Emmett Brown
tt0088763,nm0000670,3,,Lorraine Baines
tt0088763,nm0000417,3,,George McFly
tt0088763,nm0001855,3,,Biff Tannen
tt0088763,nm0920148,3,,Jennifer Parker
tt0088763,nm0566013,3,,Dave McFly
tt0088763,nm0818274,3,,Linda McFly
tt0088763,nm0225191,3,,Sam Baines
tt0088763,nm0564589,3,,Stella Baines
tt0088763,nm0866055,3,,Mr. Strickland
tt0088763,nm0169454,3,,Skinhead (as Jeffrey Jay Cohen)
tt0088763,nm0797150,3,,3-D
tt0088763,nm0000708,3,,Match
tt0088763,nm0914023,3,,Marvin Berry
tt0088763,nm0298412,3,,Goldie Wilson
tt0088763,nm0293483,3,,Babs
tt0088763,nm0442022,3,,Betty
tt0088763,nm0712341,3,,Clocktower Lady
tt0088763,nm0362835,3,,Pa Peabody
tt0088763,nm0079199,3,,Ma Peabody
tt0088763,nm0547465,3,,Sherman Peabody
tt0088763,nm0110198,3,,Peabody Daughter
tt0088763,nm0381155,3,,Milton Baines
tt0088763,nm0108315,3,,Sally Baines
tt0088763,nm0301381,3,,Dixon
tt0088763,nm0243734,3,,Terrorist
tt0088763,nm0641138,3,,Terrorist Van Driver
tt0088763,nm0337566,3,,Scooter Kid #1
tt0088763,nm0007984,3,,Scooter Kid #2
tt0088763,nm0017491,3,,Lou
tt0088763,nm0604968,3,,Cop
tt0088763,nm0662599,3,,Bystander #1
tt0088763,nm0469809,3,,Bystander #2
tt0088763,nm0727037,3,,Guy #1
tt0088763,nm0677792,3,,Girl #1
tt0088763,nm0002668,3,,Bum (as Buck Flower)
tt0088763,nm0859594,3,,Starlighter
tt0088763,nm0949587,3,,Starlighter
tt0088763,nm0113379,3,,Starlighter
tt0088763,nm0865879,3,,Starlighter
tt0088763,nm1112865,3,,Pinhead
tt0088763,nm0115131,3,,Pinhead
tt0088763,nm0216455,3,,Pinhead
tt0076759,nm0000184,1,,
tt0076759,nm0000184,2,written by,
tt0076759,nm0000434,3,,Luke Skywalker
tt0076759,nm0000148,3,,Han Solo
tt0076759,nm0000402,3,,Princess Leia Organa
tt0076759,nm0001088,3,,Grand Moff Tarkin
tt0076759,nm0000027,3,,Ben Obi-Wan Kenobi
tt0076759,nm0000355,3,,C-3PO
tt0076759,nm0048652,3,,R2-D2
tt0076759,nm0562679,3,,Chewbacca
tt0076759,nm0001190,3,,Darth Vader
tt0076759,nm0114436,3,,Uncle Owen
tt0076759,nm0292235,3,,Aunt Beru
tt0076759,nm0701023,3,,Chief Jawa
tt0076759,nm0567018,3,,General Dodonna
tt0076759,nm0125952,3,,General Willard
tt0076759,nm0377120,3,,Red Leader (as Drewe Hemley)
tt0076759,nm0493200,3,,Red Two (Wedge) (as Dennis Lawson)
tt0076759,nm0353796,3,,Red Three (Biggs)
tt0076759,nm0458161,3,,Red Four (John D.)
tt0076759,nm0393853,3,,Red Six (Porkins)
tt0076759,nm0532815,3,,Gold Leader (as Angus Mcinnis)
tt0076759,nm0801788,3,,Gold Two
tt0076759,nm0039061,3,,Gold Five
tt0076759,nm0376405,3,,General Taggi
tt0076759,nm0503236,3,,General Motti
tt0076759,nm0774532,3,,Commander #1
tt0093779,nm0001661,1,,
tt0093779,nm0001279,2,screenplay by,
tt0093779,nm0001279,2,based upon his book,
tt0093779,nm0000144,3,,Westley
tt0093779,nm0001597,3,,Inigo Montoya
tt0093779,nm0001697,3,,Prince Humperdinck
tt0093779,nm0001302,3,,Count Rugen
tt0093779,nm0001728,3,,Vizzini
tt0093779,nm0000764,3,,Fezzik (as Andre the Giant)
tt0093779,nm0000625,3,,The Grandson
tt0093779,nm0000705,3,,The Princess Bride
tt0093779,nm0000393,3,,The Grandfather
tt0093779,nm0177228,3,,The Impressive Clergyman
tt0093779,nm0809321,3,,The Albino
tt0093779,nm0001406,3,,Valerie
tt0093779,nm0000345,3,,Miracle Max
tt0093779,nm0246014,3,,The Queen
tt0093779,nm0556834,3,,The Ancient Booer
tt0093779,nm0832695,3,,Yellin
tt0093779,nm0337016,3,,The King
tt0093779,nm0105280,3,,The Mother
tt0093779,nm0046091,3,,The Assistant Brute
tt7984734,nm3211470,1,,
tt7984734,nm3211470,2,written by,
tt7984734,nm3220455,2,written by,
tt7984734,nm1500155,3,,Thomas Howard
tt7984734,nm0000353,3,,Thomas Wake
tt7984734,nm10840078,3,,Mermaid
tt7984734,nm11125041,3,,Ephraim Winslow
tt7984734,nm5777181,3,,Woman on the Rocks
tt7984734,nm0164996,3,,Departing Wickie
tt7984734,nm2652673,3,,Departing Assistant Wickie
tt7984734,nm1860965,3,,Tender Mate
tt7984734,nm2496005,3,,Tender Mate (as Jeff Cruts)
tt0816692,nm0634240,1,,
tt0816692,nm0634300,2,written by,
tt0816692,nm0634240,2,written by,
tt0816692,nm0000995,3,,Murph (Older)
tt0816692,nm0000190,3,,Cooper
tt0816692,nm3237775,3,,Murph (10 Yrs.)
tt0816692,nm0001475,3,,Donald
tt0816692,nm3154303,3,,Tom (15 Yrs.)
tt0816692,nm0654648,3,,School Principal
tt0816692,nm2180792,3,,Ms. Hanley
tt0816692,nm0565133,3,,Boots (as Francis Xavier McCarthy)
tt0816692,nm0410347,3,,TARS (voice)
tt0816692,nm0004266,3,,Brand
tt0816692,nm0095960,3,,Smith
tt0816692,nm0004747,3,,Doyle
tt0816692,nm0001137,3,,Williams
tt0816692,nm0000323,3,,Professor Brand
tt0816692,nm1408543,3,,Romilly
tt0816692,nm1577637,3,,CASE (voice)
tt0816692,nm0000729,3,,Tom
tt0816692,nm1489668,3,,Lois
tt0816692,nm1567113,3,,Murph
tt0816692,nm5291430,3,,Coop (as Liam Dickinson)
tt0816692,nm0333410,3,,Getty
tt0816692,nm0000354,3,,Mann
tt0816692,nm6898446,3,,Girl on Truck
tt0816692,nm6898447,3,,Boy on Truck
tt0816692,nm0378363,3,,Doctor
tt0816692,nm1285387,3,,Nurse Practitioner
tt0816692,nm1175468,3,,Administrator
tt0816692,nm0807548,3,,Nurse
tt0816692,nm0270383,3,,Crew Chief
tt0082971,nm0000229,1,,
tt0082971,nm0001410,2,screenplay by,
tt0082971,nm0000184,2,story by,
tt0082971,nm0442241,2,story by,
tt0082971,nm0000148,3,,Indy
tt0082971,nm0000261,3,,Marion
tt0082971,nm0293550,3,,Belloq
tt0082971,nm0479951,3,,Toht
tt0082971,nm0722636,3,,Sallah
tt0082971,nm0001186,3,,Brody
tt0082971,nm0000547,3,,Satipo
tt0082971,nm0434759,3,,Dietrich
tt0082971,nm0001891,3,,Gobler
tt0082971,nm0846004,3,,Barranca / Monkey Man
tt0082971,nm0271514,3,,Col. Musgrove
tt0082971,nm0393853,3,,Major Eaton
tt0082971,nm0717810,3,,Bureaucrat
tt0082971,nm0814885,3,,Jock
tt0082971,nm0244190,3,,Australian Climber
tt0082971,nm0780321,3,,2nd. Nazi
tt0082971,nm0915912,3,,Ratty Nepalese (as Malcom Weaver)
tt0082971,nm0129640,3,,Mean Mongolian
tt0082971,nm0157716,3,,Mohan
tt0082971,nm0730053,3,,Giant Sherpa / 1st Mechanic
tt0082971,nm0292748,3,,Otto
tt0082971,nm0501384,3,,Imam
tt0082971,nm0125497,3,,Omar
tt0082971,nm0787449,3,,Abu
tt0082971,nm0582005,3,,Fayah
tt0082971,nm0724358,3,,Arab Swordsman
tt0082971,nm0361376,3,,German Agent
tt0082971,nm0550881,3,,Pilot
tt0082971,nm0470616,3,,Young Soldier
tt0082971,nm0364711,3,,Katanga
tt0082971,nm0846607,3,,Messenger Pirate
tt0082971,nm0715919,3,,Sergeant
tt0082971,nm0900963,3,,Tall Captain
tt0082971,nm0343722,3,,Peruvian Porter
tt1375666,nm0634240,1,,
tt1375666,nm0634240,2,written by,
tt1375666,nm0000138,3,,Cobb
tt1375666,nm0330687,3,,Arthur
tt1375666,nm0680983,3,,Ariadne
tt1375666,nm0362766,3,,Eames
tt1375666,nm0913822,3,,Saito
tt1375666,nm2438307,3,,Yusuf
tt1375666,nm0614165,3,,Robert Fischer
tt1375666,nm0000297,3,,Browning
tt1375666,nm0182839,3,,Mal
tt1375666,nm0000592,3,,Maurice Fischer
tt1375666,nm0000323,3,,Miles
tt1375666,nm0001305,3,,Nash
tt1375666,nm2581730,3,,Tadashi
tt1375666,nm3637500,3,,Phillipa (3 Years Old)
tt1375666,nm3960408,3,,James (20 Months Old)
tt1375666,nm2855622,3,,Phillipa (5 Years Old)
tt1375666,nm3638213,3,,James (3 Years Old)
tt1375666,nm0556070,3,,Japanese Security Guard
tt1375666,nm0645785,3,,Saito's Attendant
tt1375666,nm0131565,3,,Elderly Bald Man
tt1375666,nm1147074,3,,Lawyer
tt1375666,nm3886541,3,,Flight Attendant
tt1375666,nm0270383,3,,Cab Driver
tt1375666,nm0445551,3,,Thin Man
tt1375666,nm1506908,3,,Blonde
tt1375666,nm3862333,3,,Bridge Sub Con
tt1375666,nm1886397,3,,Bridge Sub Con
tt1375666,nm0481472,3,,Bridge Sub Con
tt1375666,nm1522531,3,,Bridge Sub Con
tt1375666,nm0196815,3,,Bridge Sub Con
tt1375666,nm2197472,3,,Penrose Sub Con
tt1375666,nm2855554,3,,Penrose Sub Con
tt1375666,nm2689325,3,,Penrose Sub Con
tt1375666,nm2462275,3,,Bar Sub Con
tt1375666,nm0615007,3,,Bar Sub Con
tt1375666,nm1620995,3,,Bar Sub Con
tt1375666,nm3960627,3,,Bar Sub Con
tt1375666,nm1068659,3,,Bar Sub Con
tt1375666,nm0705874,3,,Lobby Sub Con
tt1375666,nm0318784,3,,Lobby Sub Con
tt1375666,nm1781653,3,,Lobby Sub Con
tt1375666,nm3123016,3,,Lobby Sub Con
tt1375666,nm0700445,3,,Lobby Sub Con
tt1375666,nm3462529,3,,Fischer's Jet Captain
tt1375666,nm0309461,3,,Immigration Officer
tt1375666,nm1907658,3,,Businessman
tt1375666,nm0687091,3,,Businessman
tt1375666,nm0721835,3,,Private Nurse
tt1375666,nm2278735,3,,Fischer's Driver
tt1375666,nm0319669,3,,Old Cobb
tt1375666,nm0919952,3,,Old Mal
tt0468569,nm0634240,1,,
tt0468569,nm0634300,2,screenplay,
tt0468569,nm0634240,2,screenplay,
tt0468569,nm0634240,2,story,
tt0468569,nm0333060,2,story,
tt0468569,nm0004170,2,characters,
tt0468569,nm0000288,3,,Bruce Wayne
tt0468569,nm0005132,3,,Joker
tt0468569,nm0001173,3,,Harvey Dent
tt0468569,nm0000323,3,,Alfred
tt0468569,nm0350454,3,,Rachel
tt0468569,nm0000198,3,,Gordon
tt0468569,nm0000151,3,,Lucius Fox
tt0468569,nm1010931,3,,Ramirez
tt0468569,nm0212939,3,,Wuertz
tt0468569,nm0614165,3,,Scarecrow
tt0468569,nm1977856,3,,Lau
tt0468569,nm0004801,3,,Mayor
tt0468569,nm0000616,3,,Maroni
tt0468569,nm0182662,3,,Chechen
tt0468569,nm0001309,3,,Mike Engel
tt0468569,nm0843775,3,,Stephens
tt0468569,nm0568801,3,,Loeb
tt0468569,nm0367176,3,,Reese
tt0468569,nm0569927,3,,Barbara Gordon
tt0468569,nm1997480,3,,"James Gordon, Jr."
tt0468569,nm2312716,3,,Rossi
tt0468569,nm0832989,3,,Dopey
tt0468569,nm2624644,3,,Happy
tt0468569,nm0325975,3,,Grumpy
tt0468569,nm0925220,3,,Gambol
tt0468569,nm1115978,3,,Chuckles
tt0468569,nm0001209,3,,Bank Manager
tt0468569,nm0646005,3,,Drug Dealer
tt0468569,nm1716697,3,,Drug Buyer
tt0468569,nm3059371,3,,Junkie
tt0468569,nm0742389,3,,Natascha
tt0468569,nm0630405,3,,Crime Boss
tt0468569,nm0155211,3,,LSI VP
tt0468569,nm0735455,3,,Judge Surrillo
tt0468569,nm2997530,3,,Brian
tt0468569,nm2324587,3,,Man No. 1
tt0468569,nm0568458,3,,Man No. 2
tt0468569,nm0952040,3,,Assistant DA
tt0468569,nm0276441,3,,Thug at Party
tt0468569,nm0495004,3,,Gentleman at Party
tt0468569,nm0220308,3,,Male Guest
tt0468569,nm2029513,3,,Female Guest
tt0468569,nm0165816,3,,Judge Freel
tt0468569,nm0242759,3,,Maroni's Mistress
tt0468569,nm1111200,3,,Gambol's Bodyguard (as Chucky Venn)
tt0468569,nm0255148,3,,Gambol's Bodyguard
tt0468569,nm2810287,3,,Joker's Thug
tt0468569,nm3060002,3,,Reporter
tt0468569,nm1199547,3,,Heckler
tt0468569,nm0127438,3,,Cop Heckler
tt0468569,nm0226819,3,,Acting Commissioner
tt0468569,nm1699095,3,,Officer at Intersection
tt0468569,nm3059740,3,,Convoy Leader
tt0468569,nm3059726,3,,Fat Thug
tt0468569,nm1711389,3,,Murphy
tt0468569,nm0083307,3,,Cop with Fat Thug
tt0468569,nm0507860,3,,Medic
tt0468569,nm0516020,3,,Cop at 250 52nd St.
tt0468569,nm0186406,3,,Nurse
tt0468569,nm0293461,3,,Polk
tt0468569,nm2754138,3,,Berg
tt0468569,nm0331033,3,,Cop at Hospital
tt0468569,nm3060034,3,,Bartender
tt0468569,nm1197191,3,,Civilian
tt0468569,nm1208061,3,,First Mate
tt0468569,nm0081070,3,,Prison Ferry Pilot
tt0468569,nm0048159,3,,Guard Commander
tt0468569,nm0050607,3,,Businessman
tt0468569,nm0933498,3,,Mother (as Helene Wilson)
tt0468569,nm1035174,3,,Passenger
tt0468569,nm1035498,3,,Passenger
tt0468569,nm1452416,3,,Passenger
tt0468569,nm1933893,3,,Passenger
tt0468569,nm0111730,3,,Passenger
tt0468569,nm2024154,3,,SWAT Sniper
tt0468569,nm0729237,3,,SWAT Leader
tt0468569,nm0500614,3,,Prisoner on Ferry
tt0468569,nm0001474,3,,Tattooed Prisoner (as Tommy Tiny Lister)
tt0468569,nm2480229,3,,Reporter #3
tt0468569,nm0035628,3,,Evans
tt0468569,nm2643690,3,,Honor Guard Man
tt0468569,nm0846925,3,,Uniform Cop
tt0468569,nm0916037,3,,Bounty Hunter
tt0468569,nm2916966,3,,Bounty Hunter
tt0468569,nm3059516,3,,Fox's Secretary (as Gertrude Kyles)
tt0468569,nm0753322,3,,Passenger Ferry Pilot
tt0468569,nm0768790,3,,Guardsman
tt0468569,nm0140585,3,,Warden
tt0468569,nm1128414,3,,Corrections Officer
tt0468569,nm3059545,3,,Prisoner
tt0468569,nm3060088,3,,Prisoner
tt0468569,nm0598236,3,,Prisoner
tt0468569,nm2788751,3,,Prisoner
tt0468569,nm2647349,3,,Hong Kong Detective
tt0468569,nm3059835,3,,Honor Guard Leader
tt0468569,nm3060152,3,,Gordon's Daughter
tt0468569,nm0483029,3,,Armored Car SWAT
tt1950186,nm0003506,1,,
tt1950186,nm0125336,2,written by,
tt1950186,nm3890871,2,written by,
tt1950186,nm0445669,2,written by,
tt1950186,nm0000354,3,,Carroll Shelby
tt1950186,nm0000288,3,,Ken Miles
tt1950186,nm1256532,3,,Lee Iacocca
tt1950186,nm1495520,3,,Mollie Miles
tt1950186,nm0524197,3,,Leo Beebe
tt1950186,nm7415871,3,,Peter Miles
tt1950186,nm0504832,3,,Henry Ford II
tt1950186,nm0320969,3,,Enzo Ferrari
tt1950186,nm0571964,3,,Phil Remington
tt1950186,nm0270625,3,,Roy Lunn
tt1950186,nm1481829,3,,Charlie Agapiou
tt1950186,nm0969364,3,,Franco Gozzi
tt1950186,nm2006513,3,,Don Frey
tt1950186,nm2870406,3,,Ford Executive Ian
tt1950186,nm0201178,3,,John Holman
tt1950186,nm3399212,3,,Al 'Gus' Scussel
tt1950186,nm1556504,3,,Aeronutronics Chief Engineer
tt1950186,nm0696093,3,,Bob Bondurant
tt1950186,nm10142440,3,,Dan Gurney
tt1950186,nm4430268,3,,Bruce McLaren (as Ben Rigby)
tt1950186,nm2247190,3,,Denny Hulme
tt1950186,nm3272108,3,,Lorenzo Bandini
tt1950186,nm1045057,3,,Ludo Scarfiotti
tt1950186,nm1484151,3,,Lloyd Ruby
tt1950186,nm1295887,3,,Walt Hansgen
tt1950186,nm2473719,3,,Celebrity MC - Cloverfield
tt1950186,nm4736489,3,,Lance Reventlow
tt1950186,nm0553020,3,,Dieter Voss
tt1950186,nm0036439,3,,SCCA Official
tt1950186,nm0177970,3,,Reporter - Sam
tt1950186,nm1093690,3,,Ford Secretary #1
tt1950186,nm0005120,3,,Dr. Granger
tt1950186,nm0487405,3,,Pit Engineer - Eddie (as Jonathan La Paglia)
tt1950186,nm0079894,3,,Wayne - Customer
tt1950186,nm7233424,3,,Italian Photographer
tt1950186,nm3316181,3,,Gianni Agnelli
tt1950186,nm4879415,3,,Cool Young Buyer
tt1950186,nm3040388,3,,Pilot Private Plane
tt1950186,nm1782235,3,,Test Driver - Burt
tt1950186,nm11134730,3,,Ford Italian Translator - Gary
tt1950186,nm1758027,3,,Brumos Executive
tt1950186,nm1985039,3,,Ronnie Bucknum
tt1950186,nm1188508,3,,Mauro - Ferrari Pit Chief
tt1950186,nm2714311,3,,Ford Executive #2
tt1950186,nm0064187,3,,Janitor
tt1950186,nm11134731,3,,Kid Program Seller
tt1950186,nm3243678,3,,Drunk Man Singing
tt1950186,nm0004639,3,,Le Mans Official #1
tt1950186,nm5383128,3,,Le Mans Official #2
tt1950186,nm4950841,3,,Mechanic Ford Advanced Vehicles
tt1950186,nm2936820,3,,Reporter - Daytona
tt1950186,nm1377287,3,,Charlie Brockman ABC
tt1950186,nm0289183,3,,British Commentator
tt1950186,nm1270688,3,,French Commentator
tt1950186,nm2462441,3,,German Commentator
tt1950186,nm2285118,3,,Japanese Commentator
tt1950186,nm5312098,3,,Ferrari's English Translator
tt1950186,nm1454979,3,,Gianni Agnelli Security
tt1950186,nm10717683,3,,Autograph Seeker (as Cameron Taylor)
tt1950186,nm3538362,3,,IRS Employee #1
tt1950186,nm9483690,3,,IRS Employee #2
tt1950186,nm0223790,3,,Enzo Ferrari's Lawyer (as Mario Didonato)
tt1950186,nm3647640,3,,Ferrari Secretary
tt1950186,nm5386815,3,,Ford Secretary #2
tt1950186,nm7979187,3,,Ford Secretary - Grace
tt1950186,nm0613197,3,,Edwin Turley
tt1950186,nm0662475,3,,Mrs. Henry Ford
tt1950186,nm4888380,3,,Ford Exec Sean Reed
tt1950186,nm6478955,3,,Production Line Foreman (as Jon Francis Ueberroth)
tt1950186,nm8443959,3,,Ferrari Pit Crew #1
tt1950186,nm10226191,3,,Ford Executive #3
tt1950186,nm1832901,3,,Ford Executive #4
tt1950186,nm9032014,3,,Ferrari Pit Crew #2
tt1950186,nm10189072,3,,Shelby Pit Crew - Ronnie Larson
tt1950186,nm1258504,3,,Shelby Pit Crew - Frosty
tt1950186,nm0564419,3,,Shelby Pit Crew
tt1950186,nm7565153,3,,Chris Amon
tt1950186,nm8786755,3,,Shelby Pit Crew- Smokey
tt1950186,nm10286868,3,,Shelby Pit Crew - Big Mug
tt1950186,nm10581127,3,,Le Mans Flower Girl
tt1853728,nm0000233,1,,
tt1853728,nm0000233,2,written by,
tt1853728,nm0004937,3,,Django
tt1853728,nm0910607,3,,Dr. King Schultz
tt1853728,nm0000138,3,,Calvin Candie
tt1853728,nm0913488,3,,Broomhilda von Shaft
tt1853728,nm0000168,3,,Stephen
tt1853728,nm0324658,3,,Billy Crash
tt1853728,nm0160550,3,,Leonide Moguy
tt1853728,nm0001664,3,,Butch Pooch / Ace Speck
tt1853728,nm0824741,3,,Mr. Stonesipher
tt1853728,nm4158239,3,,Cora
tt1853728,nm0732945,3,,Sheba
tt1853728,nm0147312,3,,Lara Lee Candie-Fitzwilly
tt1853728,nm1017951,3,,D'Artagnan
tt1853728,nm0745353,3,,Rodney
tt1853728,nm0285047,3,,Big Fred's Opponent
tt1853728,nm2931166,3,,Big Fred
tt1853728,nm4134721,3,,Betina
